UserID,WindowID,State,DegreeType,Major,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
1080768,1,22,4,1008,5,9,2,0,0
1081059,1,15,0,19,3,6,2,0,0
1081132,1,4,3,0,3,3,2,0,0
1081508,1,17,3,0,3,8,2,0,0
1081798,1,22,3,0,3,5,2,0,0
1082218,1,9,3,9679,5,35,2,0,0
1082276,1,35,2,668,3,5,0,1,20
1082547,1,27,2,9681,3,18,0,1,50
1082650,1,0,2,3197,3,10,2,0,0
1083003,1,9,5,417,4,14,1,0,0
1083282,1,12,3,0,9,16,2,1,25
1083319,1,9,2,63,6,10,0,1,10
1083408,1,10,3,0,8,11,0,1,15
1083551,1,22,2,595,2,2,1,0,0
1083733,1,17,3,0,1,7,2,1,3
1083859,1,5,0,2,6,22,0,1,6
1083873,1,17,3,0,10,5,2,0,0
1084003,1,17,4,6714,3,19,0,1,7
1084012,1,17,3,0,10,11,2,0,0
1084211,1,19,0,2,4,8,2,0,0
1084385,1,9,0,2,7,8,2,0,0
1084535,1,22,1,59,6,8,0,0,0
1084883,1,15,4,352,4,5,2,0,0
1084978,1,16,0,2,4,4,0,1,5
1085438,1,11,3,0,5,7,0,0,0
1085615,1,18,4,9706,6,6,2,0,0
1086449,1,19,2,9713,0,,2,0,0
1087417,1,16,0,0,2,0,2,0,0
1087431,1,17,0,0,4,16,0,0,0
1087587,1,38,0,1118,7,8,2,0,0
1088100,1,10,2,21,8,5,0,1,4
1088231,1,11,4,0,2,12,0,0,0
1088739,1,8,3,0,6,19,2,0,0
1088778,1,18,3,0,1,2,2,1,8
1088830,1,16,2,277,5,26,1,0,0
1088848,1,15,4,68,11,9,2,1,5
1089197,1,9,3,0,0,,1,0,0
1089409,1,16,1,51,6,10,0,0,0
1089470,1,9,2,3397,2,8,2,0,0
1089746,1,8,0,2,7,11,2,1,1
1089866,1,17,4,4922,4,5,0,0,0
1090145,1,28,3,0,4,10,1,0,0
1090432,1,4,2,903,4,4,1,0,0
1090543,1,41,0,2,3,22,0,0,0
1090654,1,4,1,241,3,3,0,1,8
1090853,1,39,0,2,4,16,2,0,0
1090868,1,39,2,71,4,11,0,1,7
1091011,1,0,0,2,8,23,0,1,10
1092155,1,7,5,29,10,23,0,0,0
1092336,1,17,1,5119,2,4,0,0,0
1092364,1,15,1,9745,2,27,1,0,0
1092411,1,16,3,84,5,6,2,0,0
1093428,1,7,3,19,3,12,1,0,0
1093438,1,4,2,217,7,13,2,0,0
1093703,1,11,1,9752,8,16,0,1,8
1093718,1,15,4,82,4,7,0,0,0
1093774,1,15,3,417,4,11,0,0,0
1094274,1,4,2,1012,10,14,0,0,0
1094312,1,9,3,0,3,3,2,0,0
1094476,1,46,2,45,3,9,2,0,0
1094549,1,19,1,0,8,9,0,0,0
1094843,1,4,3,0,5,3,0,0,0
1095064,1,16,0,0,7,14,0,0,0
1095091,1,1,4,0,4,14,1,0,0
1095249,1,4,3,9768,4,3,0,0,0
1095328,1,18,3,0,6,12,0,0,0
1095625,1,4,3,15,6,8,2,0,0
1095721,1,11,2,8,3,6,1,0,0
1095900,1,0,0,0,2,5,0,0,0
1096153,1,22,0,2,3,8,2,0,0
1096305,1,8,3,2770,5,26,0,1,15
1096851,1,52,4,9786,8,15,0,0,0
1096909,1,0,1,346,5,5,2,0,0
1097351,1,39,3,5577,9,6,2,1,5
1097621,1,0,0,2,2,4,2,0,0
1098440,1,22,0,2,4,16,0,1,12
1098682,1,8,3,51,3,5,0,0,0
1098814,1,15,4,19,10,37,0,0,0
1098855,1,9,4,250,3,4,0,0,0
1098997,1,0,4,145,3,10,0,0,0
1099789,1,8,4,0,4,2,2,1,10
1099854,1,46,2,0,5,7,0,0,0
1100154,1,46,2,9805,7,10,0,1,10
1100234,1,12,0,2,7,31,0,0,0
1100912,1,9,4,430,2,4,2,1,12
1101227,1,4,0,614,3,27,2,1,20
1101381,1,11,4,9820,4,5,2,0,0
1101478,1,29,0,2,4,5,2,1,10
1101631,1,4,3,9822,4,7,0,0,0
1102057,1,2,2,9827,3,6,2,0,0
1102159,1,9,1,0,3,16,2,0,0
1102197,1,4,3,0,0,,2,0,0
1102263,1,9,4,629,3,3,0,0,0
1102271,1,31,3,0,2,4,2,0,0
1102296,1,17,1,935,3,5,2,0,0
1102510,1,19,0,19,4,19,0,1,5
1102592,1,11,4,217,7,13,0,1,20
1103108,1,39,0,0,6,12,2,1,17
1103246,1,19,0,2,2,7,2,0,0
1104519,1,4,1,16,5,13,2,0,0
1104612,1,11,0,519,6,6,1,0,0
1104651,1,39,0,9850,5,5,0,0,0
1104681,1,39,3,200,2,15,0,0,0
1104720,1,16,2,51,8,19,0,1,10
1105934,1,4,0,2,3,7,0,0,0
1105987,1,4,0,0,5,6,1,0,0
1106054,1,9,3,0,3,7,2,1,3
1106267,1,15,1,260,6,12,2,0,0
1106452,1,26,0,2,10,8,0,0,0
1106827,1,4,0,2,3,3,0,0,0
1107030,1,4,4,430,8,13,2,1,50
1107062,1,18,3,0,2,10,0,0,0
1107909,1,26,2,5,2,7,0,1,15
1108096,1,19,2,145,7,13,2,0,0
1108182,1,2,1,9881,1,18,2,0,0
1109086,1,12,0,2,1,17,1,0,0
1109818,1,24,0,2,3,5,0,1,5
1109834,1,4,2,9898,5,15,2,1,15
1110006,1,18,0,2,2,14,2,1,22
1110271,1,4,0,2,5,9,0,0,0
1110426,1,17,2,8,3,24,1,0,0
1110655,1,10,4,9909,4,8,2,0,0
1111059,1,12,3,0,4,6,0,1,20
1111304,1,4,1,0,5,25,0,0,0
1111455,1,12,3,9912,8,17,2,0,0
1111768,1,12,4,1408,5,18,0,0,0
1111961,1,0,0,2,4,4,0,0,0
1112011,1,12,2,24,2,11,1,0,0
1112049,1,22,2,0,4,2,0,0,0
1112127,1,18,3,8341,4,13,0,0,0
1112155,1,4,2,124,1,12,1,0,0
1112261,1,9,2,21,1,4,2,0,0
1112510,1,17,1,21,5,12,2,1,24
1112625,1,9,0,2,2,10,2,1,100
1112626,1,41,0,2,6,13,2,0,0
1113088,1,0,1,21,3,14,2,0,0
1113386,1,8,2,213,4,7,0,0,0
1113997,1,19,0,3757,1,2,2,0,0
1114449,1,18,0,2,7,6,2,0,0
1114522,1,2,0,0,3,3,2,0,0
1114621,1,4,3,9935,3,7,0,0,0
1115060,1,9,2,9940,7,14,2,0,0
1115380,1,19,4,10,3,7,2,1,5
1115676,1,11,0,2,6,9,2,1,3
1115703,1,8,0,2,4,11,2,0,0
1115722,1,2,2,8,6,20,0,0,0
1116044,1,4,3,0,3,6,0,0,0
1116053,1,22,0,19,1,6,1,0,0
1116168,1,12,4,9951,10,17,0,0,0
1116213,1,9,0,2,0,,2,0,0
1116229,1,24,4,11,7,5,0,0,0
1116241,1,9,3,0,5,9,2,1,150
1116242,1,17,2,9952,3,17,0,1,15
1116463,1,55,2,9956,4,16,0,0,0
1116578,1,0,2,236,4,9,2,0,0
1116663,1,34,3,0,0,,2,1,25
1117059,1,9,0,2,3,9,0,1,3
1117093,1,2,6,0,5,9,2,1,3
1117233,1,39,0,2,4,29,0,1,60
1117241,1,39,0,2,2,10,2,0,0
1117415,1,17,0,0,3,7,2,0,0
1117740,1,19,3,0,6,9,2,0,0
1117969,1,4,3,1673,6,11,0,0,0
1118303,1,25,1,9973,1,1,2,1,10
1118533,1,22,6,0,4,11,0,1,5
1118741,1,17,3,9979,3,7,0,0,0
1118749,1,38,3,0,4,11,0,1,3
1118957,1,17,4,444,7,19,0,1,12
1119213,1,26,0,0,7,14,2,0,0
1120013,1,10,1,296,6,6,0,0,0
1120503,1,9,2,0,2,4,0,0,0
1120504,1,17,3,15,3,6,2,0,0
1120729,1,29,0,2,2,10,2,0,0
1120937,1,4,0,115,4,13,2,1,12
1121000,1,4,3,9990,6,10,2,0,0
1121165,1,5,4,2192,4,5,0,0,0
1122200,1,18,4,9998,5,8,0,0,0
1122607,1,39,4,10003,5,12,2,1,8
1122747,1,8,2,1088,7,8,0,0,0
1122805,1,10,2,10005,8,17,0,1,10
1122866,1,11,3,0,1,2,2,0,0
1123255,1,11,0,0,4,29,2,0,0
1123308,1,19,1,10009,6,25,1,0,0
1123649,1,1,2,5065,4,16,2,1,11
1123700,1,0,2,361,10,19,0,0,0
1123958,1,4,3,0,4,7,0,0,0
1124154,1,18,2,156,4,14,2,0,0
1124224,1,15,4,25,10,17,0,0,0
1124543,1,12,5,10019,8,9,2,1,20
1124805,1,12,3,0,8,30,1,0,0
1125471,1,15,0,2,3,5,2,0,0
1125734,1,9,0,51,6,13,0,1,7
1125921,1,0,5,10034,10,12,2,0,0
1126082,1,39,3,467,9,20,2,1,800
1126089,1,7,4,10039,3,2,2,0,0
1126531,1,9,4,10042,4,15,1,0,0
1126546,1,7,2,63,5,8,2,0,0
1126642,1,10,3,3378,4,19,2,1,6
1126717,1,2,4,21,4,5,0,0,0
1126876,1,19,1,0,4,10,0,0,0
1127082,1,31,2,198,5,14,0,0,0
1127206,1,1,1,10054,4,11,0,0,0
1127345,1,0,1,2598,3,6,2,0,0
1127436,1,12,3,0,4,10,0,0,0
1127447,1,18,3,0,1,3,1,0,0
1128327,1,35,3,10065,4,7,2,0,0
1128742,1,11,4,10068,7,13,0,1,25
1128776,1,16,0,0,3,5,2,0,0
1129349,1,25,1,10073,8,9,0,0,0
1129362,1,2,2,10074,3,3,1,0,0
1129380,1,13,2,88,2,4,2,0,0
1129532,1,5,0,2,4,8,0,0,0
1130451,1,58,1,0,4,11,2,0,0
1130575,1,39,0,2,10,16,2,0,0
1131016,1,16,3,51,3,14,2,1,6
1131624,1,13,2,10087,4,3,2,0,0
1131798,1,5,0,438,8,10,2,0,0
1132615,1,0,5,67,4,13,2,1,5
1132651,1,5,1,10097,7,13,0,1,4
1132687,1,4,2,145,3,4,2,0,0
1132759,1,22,3,44,2,4,1,0,0
1132989,1,22,0,2,7,8,1,0,0
1133119,1,15,5,8926,10,8,2,0,0
1133265,1,19,1,95,7,16,2,0,0
1133294,1,26,0,0,2,6,0,0,0
1133497,1,17,0,2,4,11,2,0,0
1133555,1,9,4,0,4,10,2,1,45
1133783,1,23,4,514,6,13,2,1,7
1133905,1,28,4,10105,3,12,0,1,30
1134071,1,18,3,0,10,23,2,1,15
1134122,1,24,0,2,3,9,2,1,2
1134179,1,9,3,0,6,7,2,0,0
1134436,1,11,2,44,5,10,0,0,0
1134490,1,0,0,2,3,5,2,1,10
1134691,1,22,3,0,5,21,2,0,0
1134779,1,12,3,0,2,3,2,0,0
1134865,1,0,3,0,6,7,2,0,0
1134930,1,1,2,2681,5,10,2,1,5
1135182,1,22,0,2,5,16,0,0,0
1135694,1,18,0,0,3,6,2,0,0
1135855,1,1,3,4922,6,6,0,1,12
1135955,1,4,4,2648,3,3,2,0,0
1136177,1,13,4,59,3,4,2,0,0
1136309,1,51,0,19,0,,1,0,0
1136327,1,15,0,19,6,8,2,1,4
1136563,1,8,3,0,5,11,0,0,0
1136569,1,22,3,0,10,25,0,0,0
1137408,1,28,3,21,3,10,2,1,10
1137785,1,15,0,2,5,13,2,1,5
1137889,1,0,3,0,2,9,2,0,0
1137933,1,4,3,0,4,3,2,1,1
1137977,1,2,0,2,7,33,1,0,0
1138055,1,14,4,761,5,9,0,1,150
1138194,1,19,0,63,3,3,2,0,0
1138221,1,16,3,10,5,14,2,0,0
1138760,1,17,4,68,4,13,2,0,0
1138988,1,12,0,2,7,9,2,0,0
1139129,1,1,2,2561,4,11,0,0,0
1139147,1,11,0,2,2,11,2,1,8
1139229,1,7,4,10159,5,6,0,0,0
1139348,1,12,2,389,4,5,0,0,0
1139395,1,19,3,82,4,7,2,0,0
1139429,1,8,3,0,4,7,2,0,0
1139505,1,2,2,1361,5,17,1,0,0
1139663,1,10,4,63,4,10,0,0,0
1139873,1,17,3,21,10,16,0,0,0
1140269,1,10,3,0,3,6,2,0,0
1140300,1,14,4,37,4,6,2,1,12
1140389,1,9,2,51,3,6,1,0,0
1140509,1,22,0,2,4,5,0,0,0
1140668,1,25,0,0,7,9,2,1,5
1140880,1,18,4,68,5,9,2,0,0
1140899,1,8,2,331,0,,2,0,0
1141105,1,4,0,2,4,6,2,0,0
1141269,1,4,3,0,5,9,0,1,8
1142122,1,4,0,2,4,4,0,1,10
1142249,1,0,3,0,8,8,0,1,5
1142444,1,14,2,433,10,15,2,1,70
1142787,1,13,2,5,4,8,2,0,0
1142829,1,5,1,10195,7,11,2,0,0
1143916,1,17,2,10204,3,7,0,1,6
1144913,1,18,0,2,8,5,2,1,8
1145328,1,9,4,44,4,7,2,1,10
1145444,1,9,0,10216,1,1,2,0,0
1145465,1,1,2,134,4,5,0,0,0
1145471,1,16,2,10218,3,9,2,0,0
1145694,1,4,2,795,1,15,1,0,0
1145968,1,17,3,10223,7,12,0,0,0
1146015,1,10,4,21,4,6,0,0,0
1146258,1,15,2,9536,8,10,0,0,0
1146681,1,15,5,417,5,14,0,1,12
1146928,1,1,3,10231,6,13,0,0,0
1147163,1,4,3,0,7,12,0,0,0
1147261,1,0,0,2,9,16,2,0,0
1147332,1,2,3,0,3,2,0,0,0
1148741,1,19,1,8,3,24,1,0,0
1149153,1,22,0,133,5,15,2,0,0
1149731,1,38,2,10251,2,3,2,0,0
1149823,1,15,0,2,2,2,0,0,0
1149932,1,17,3,82,4,10,0,1,5
1150139,1,8,6,45,5,10,0,1,3
1150174,1,15,3,6609,3,12,2,0,0
1150425,1,19,3,51,6,10,0,1,50
1150590,1,18,0,19,2,5,0,1,2
1151007,1,16,0,7286,4,10,0,1,8
1151062,1,4,3,0,5,9,0,0,0
1151273,1,41,2,114,6,18,2,1,20
1151316,1,18,0,2,5,14,0,0,0
1151337,1,10,4,15,6,11,0,0,0
1151542,1,1,2,10266,3,15,2,0,0
1151606,1,27,3,0,4,16,0,1,9
1151716,1,18,3,354,5,15,2,0,0
1151912,1,4,0,0,8,8,0,0,0
1151946,1,41,5,3230,3,4,0,0,0
1152089,1,34,2,10273,4,5,2,0,0
1152359,1,9,3,0,5,17,0,0,0
1152933,1,41,4,6456,4,9,0,0,0
1153211,1,17,2,82,5,5,2,0,0
1153353,1,1,2,63,6,10,0,0,0
1153579,1,10,3,10285,5,9,0,0,0
1153792,1,4,5,82,6,9,0,0,0
1154140,1,13,2,9758,3,7,0,1,15
1154415,1,22,0,2,7,21,2,1,35
1155276,1,8,0,10295,6,6,1,0,0
1156395,1,4,3,10305,6,11,0,1,30
1156594,1,11,0,2,5,2,2,0,0
1156882,1,27,4,562,3,3,2,0,0
1156900,1,9,0,2,10,31,0,0,0
1156918,1,10,1,21,3,8,0,0,0
1156943,1,38,2,44,1,6,0,1,15
1157547,1,0,3,0,3,13,2,1,2
1157705,1,9,2,372,4,8,1,0,0
1157783,1,0,4,294,6,11,0,0,0
1157871,1,24,2,743,10,11,0,0,0
1157991,1,39,0,0,4,6,0,0,0
1158134,1,4,2,45,4,12,0,1,7
1158143,1,9,2,63,5,14,1,0,0
1158179,1,19,0,2,1,9,0,0,0
1158244,1,0,3,87,3,8,2,0,0
1158470,1,19,0,2,4,6,2,1,3
1158591,1,4,0,0,10,12,0,1,8
1158608,1,0,2,21,5,6,0,1,10
1158802,1,9,3,0,3,9,0,0,0
1158885,1,0,0,2,0,,2,0,0
1158887,1,13,2,44,4,3,0,0,0
1159290,1,4,0,114,1,0,1,0,0
1159365,1,8,0,2,5,17,0,0,0
1159509,1,28,3,10326,3,3,2,0,0
1160133,1,17,0,2,5,7,0,1,3
1160402,1,11,2,2555,2,4,0,1,1
1160534,1,7,6,4517,8,13,0,0,0
1160557,1,12,3,0,7,17,2,0,0
1160832,1,18,2,63,9,21,0,1,30
1161140,1,11,0,2,3,5,2,0,0
1161215,1,18,2,88,4,19,0,0,0
1161836,1,12,3,0,3,7,0,1,1
1161837,1,0,4,453,5,6,0,0,0
1162600,1,39,3,0,1,4,2,0,0
1162886,1,12,3,0,5,21,0,1,100
1162944,1,8,0,1085,6,30,0,0,0
1163052,1,16,0,19,4,15,0,1,5
1163419,1,9,3,0,3,7,2,0,0
1163581,1,10,2,7531,3,11,0,1,19
1163784,1,1,2,6924,3,3,1,0,0
1164056,1,5,2,677,5,29,2,1,11
1164376,1,9,4,1263,4,10,0,0,0
1164722,1,0,3,0,6,20,0,1,15
1165442,1,4,2,213,3,14,2,0,0
1165485,1,41,4,300,5,9,2,1,15
1165651,1,9,3,0,4,6,2,1,4
1165663,1,16,0,2,6,13,0,1,5
1166676,1,0,2,44,4,11,2,0,0
1166693,1,9,0,2,2,5,2,0,0
1167086,1,31,0,0,5,12,2,0,0
1167235,1,17,3,0,4,20,1,0,0
1167554,1,19,3,0,11,11,2,0,0
1167688,1,18,5,10390,3,11,2,0,0
1168128,1,10,0,2,7,12,0,1,25
1168496,1,18,6,10395,3,11,0,0,0
1168574,1,16,3,3495,3,5,1,0,0
1169141,1,2,1,134,6,4,0,0,0
1169278,1,41,0,225,1,1,0,0,0
1169889,1,18,0,1844,7,9,0,0,0
1170009,1,9,4,11,5,8,1,1,11
1170222,1,2,4,1854,4,8,0,0,0
1170285,1,15,5,10409,9,31,2,0,0
1170331,1,17,3,68,4,18,0,0,0
1170451,1,17,2,1130,5,23,2,1,10
1170827,1,12,5,10415,3,13,2,1,35
1171077,1,14,0,2,5,5,2,0,0
1171292,1,10,0,2,5,8,2,0,0
1171902,1,25,5,886,5,8,0,0,0
1171992,1,4,3,0,9,22,2,0,0
1172542,1,2,4,10432,4,12,0,0,0
1172665,1,4,1,1767,4,11,1,0,0
1173321,1,1,2,308,10,26,0,0,0
1173524,1,5,0,9756,2,2,1,0,0
1173533,1,2,5,308,4,11,0,1,35
1173779,1,4,0,2,3,9,0,0,0
1173931,1,4,4,44,6,15,0,1,25
1174196,1,14,3,2591,4,13,2,1,5
1175293,1,22,4,10461,10,8,0,0,0
1175721,1,17,2,10464,3,18,2,0,0
1176039,1,18,3,1068,7,12,1,0,0
1176320,1,9,3,1106,4,4,0,1,7
1176351,1,15,3,0,0,,1,0,0
1176507,1,17,2,15,3,5,0,0,0
1176646,1,41,3,0,7,7,0,0,0
1176920,1,4,0,438,3,4,1,0,0
1177235,1,4,2,1570,4,20,0,1,20
1177261,1,29,2,668,4,5,0,1,13
1177324,1,4,0,329,0,,2,1,6
1177438,1,13,0,5593,2,5,0,1,4
1178033,1,11,2,10480,6,6,0,1,10
1178149,1,8,0,19,3,7,1,0,0
1178492,1,24,3,0,4,7,0,0,0
1178693,1,39,1,44,2,10,0,1,200
1178993,1,22,2,932,8,15,1,0,0
1179187,1,2,1,6632,3,5,0,0,0
1179259,1,22,0,2,5,11,0,1,10
1179575,1,2,2,21,4,7,0,0,0
1179712,1,1,0,2,3,3,2,1,20
1180358,1,1,2,372,5,3,0,0,0
1181619,1,18,5,68,4,19,2,0,0
1181638,1,13,0,0,8,15,2,1,6
1181971,1,4,3,0,6,34,0,1,40
1181990,1,13,2,2380,2,12,0,0,0
1182262,1,1,0,2,4,16,0,0,0
1182420,1,10,4,21,3,16,1,0,0
1183061,1,4,2,199,8,13,0,1,20
1183367,1,2,2,10526,5,9,0,1,3
1183381,1,19,0,68,8,33,0,0,0
1183580,1,2,2,10528,7,23,0,0,0
1183934,1,11,0,10531,4,17,0,0,0
1184020,1,22,0,2,5,7,0,0,0
1184078,1,2,4,10,6,17,0,1,3
1184097,1,8,2,308,6,10,1,0,0
1184109,1,29,3,0,3,18,0,0,0
1184299,1,10,0,2,1,1,2,0,0
1184971,1,2,2,444,5,10,0,0,0
1184973,1,24,4,430,6,8,0,0,0
1185187,1,38,3,0,2,7,0,1,62
1185192,1,4,4,10542,7,15,0,0,0
1185389,1,9,2,10545,5,6,0,0,0
1185748,1,16,3,0,3,4,2,0,0
1186057,1,0,1,44,6,25,0,1,100
1186132,1,10,2,2340,3,6,2,0,0
1186227,1,27,0,0,3,6,0,1,100
1186237,1,3,3,0,6,11,0,0,0
1186242,1,7,0,2,5,3,1,0,0
1186834,1,18,3,0,5,10,0,0,0
1187159,1,20,3,3038,4,10,2,0,0
1187702,1,4,2,4645,3,2,2,0,0
1187753,1,9,3,10563,7,21,2,0,0
1188070,1,9,3,0,3,10,0,0,0
1188420,1,17,4,10569,3,20,0,0,0
1188558,1,4,1,0,3,8,0,1,10
1188778,1,0,3,0,10,32,2,1,5
1188803,1,7,1,732,4,9,0,0,0
1189077,1,0,3,65,9,9,0,1,17
1189090,1,8,1,668,4,12,0,1,5
1189768,1,15,0,133,7,11,2,1,4
1190056,1,28,4,0,8,13,2,0,0
1190341,1,17,3,0,5,12,0,0,0
1190722,1,9,4,846,4,5,2,0,0
1191135,1,0,4,0,4,17,0,1,20
1191321,1,4,2,124,4,21,1,0,0
1192209,1,2,1,1486,2,7,0,0,0
1192276,1,8,0,1775,4,9,0,1,4
1193108,1,11,2,21,5,21,2,1,22
1193423,1,2,3,0,7,13,2,1,2
1193573,1,4,0,2,4,14,0,0,0
1193721,1,22,2,372,5,23,0,1,10
1194718,1,14,0,2,4,19,0,1,15
1194851,1,18,0,2,5,12,2,0,0
1195218,1,19,2,8,5,7,1,0,0
1195417,1,22,2,15,4,8,2,0,0
1195619,1,12,1,0,7,29,2,1,25
1195652,1,4,0,2,4,10,1,0,0
1195821,1,9,2,9450,7,9,0,0,0
1196057,1,16,0,10,5,11,2,1,4
1196085,1,4,0,0,0,,2,0,0
1196345,1,0,2,63,3,6,0,0,0
1197346,1,13,3,0,8,13,0,0,0
1197476,1,19,0,19,9,22,0,1,5
1197675,1,17,2,10634,4,5,2,0,0
1197930,1,15,4,430,8,7,2,1,7
1198146,1,11,3,0,3,7,2,0,0
1198541,1,12,0,2,5,14,0,1,5
1198613,1,10,0,2,3,4,0,0,0
1198634,1,18,0,2,2,12,0,1,50
1198839,1,9,6,260,4,23,0,0,0
1199215,1,27,0,2,2,2,2,0,0
1199270,1,9,4,44,7,8,2,1,3
1200040,1,9,3,0,4,8,0,0,0
1200153,1,9,2,254,2,15,0,0,0
1201181,1,18,3,467,6,18,1,0,0
1201412,1,8,0,0,3,5,0,0,0
1201778,1,22,2,9247,5,14,0,1,25
1202025,1,9,0,2,4,5,1,0,0
1202163,1,9,4,10670,5,7,2,0,0
1202241,1,31,1,88,5,7,0,1,20
1202282,1,22,1,0,5,6,0,0,0
1202364,1,22,0,2,7,2,2,0,0
1202466,1,7,2,21,7,8,0,0,0
1202696,1,4,3,1288,2,8,0,0,0
1202869,1,39,3,0,4,22,1,0,0
1202893,1,17,4,21,4,17,0,0,0
1203038,1,9,3,0,5,7,1,0,0
1203382,1,17,3,0,3,20,2,0,0
1203519,1,1,4,444,7,13,2,0,0
1203631,1,11,5,0,4,19,2,1,12
1203970,1,17,2,63,6,13,0,0,0
1204325,1,8,3,0,5,11,0,0,0
1205305,1,8,3,21,6,14,2,0,0
1205397,1,17,0,0,6,15,2,0,0
1205541,1,2,6,21,6,35,0,0,0
1205572,1,9,0,2,4,11,0,0,0
1205785,1,9,4,0,9,11,0,0,0
1205929,1,25,4,10695,4,10,0,0,0
1206011,1,9,5,417,5,9,2,0,0
1206031,1,22,0,1174,4,11,0,0,0
1206168,1,10,3,0,1,2,0,1,10
1206432,1,18,0,0,5,11,2,1,8
1206834,1,28,0,614,6,13,1,0,0
1207273,1,17,0,2,5,5,1,0,0
1207349,1,14,2,63,3,8,0,0,0
1207641,1,15,2,1485,3,6,2,1,5
1207725,1,8,2,10711,8,12,0,0,0
1207763,1,2,2,1659,2,8,0,0,0
1208219,1,19,1,88,5,11,0,0,0
1208317,1,17,4,88,3,3,0,0,0
1208697,1,17,3,10719,4,11,0,0,0
1209102,1,12,0,2,6,12,2,0,0
1209294,1,12,0,1422,6,8,2,0,0
1209345,1,17,4,8,7,27,0,1,100
1209724,1,0,4,1485,5,20,0,0,0
1210152,1,46,0,133,4,4,1,0,0
1210401,1,17,2,331,4,22,0,1,36
1211046,1,11,3,0,1,3,1,0,0
1211159,1,9,4,1149,4,8,0,1,25
1211629,1,8,4,51,5,13,2,0,0
1211993,1,0,0,0,3,11,2,1,5
1212059,1,1,0,2,3,3,2,0,0
1212353,1,2,2,8195,7,4,0,0,0
1212678,1,39,3,490,1,4,2,0,0
1213276,1,0,0,1974,2,13,2,0,0
1213492,1,5,3,0,4,8,0,1,10
1214022,1,18,3,10760,2,13,0,0,0
1214330,1,12,4,839,4,10,0,1,5
1214343,1,4,0,2,4,15,0,0,0
1215010,1,7,3,21,6,17,0,1,20
1215058,1,0,3,4405,3,5,2,0,0
1215492,1,0,1,10770,10,8,1,0,0
1215535,1,18,2,1174,7,26,0,1,200
1215578,1,16,2,344,5,13,2,1,12
1215833,1,1,0,1422,9,10,0,1,6
1216123,1,4,1,88,6,21,2,0,0
1216149,1,18,0,2,2,5,2,0,0
1216203,1,39,4,10776,11,22,0,1,10
1216229,1,26,3,0,3,5,0,0,0
1216496,1,46,4,15,4,6,0,1,60
1216512,1,0,1,145,4,3,2,0,0
1217025,1,13,2,739,6,14,0,0,0
1217257,1,9,0,19,3,8,2,0,0
1217458,1,0,0,2,4,11,0,0,0
1218481,1,5,0,2,2,9,2,0,0
1218924,1,1,3,0,6,33,2,1,10
1219063,1,9,4,444,3,3,2,0,0
1219173,1,22,4,59,5,12,0,0,0
1220111,1,4,2,15,2,7,1,0,0
1220312,1,24,2,846,9,9,1,0,0
1220403,1,8,2,10806,4,4,2,0,0
1220565,1,2,3,0,8,18,0,0,0
1220720,1,0,4,213,4,13,0,1,25
1221233,1,0,4,316,2,11,2,0,0
1221525,1,13,3,0,8,9,2,0,0
1221978,1,9,2,57,5,9,2,1,3
1222515,1,18,0,2,4,4,0,0,0
1222782,1,2,4,970,3,7,0,0,0
1223208,1,4,4,1970,3,8,2,1,10
1224132,1,7,2,0,5,8,0,0,0
1225165,1,18,4,1156,4,12,0,1,16
1225213,1,17,3,3889,5,5,2,0,0
1225892,1,1,0,2,5,15,2,0,0
1226086,1,16,4,7710,3,11,0,1,25
1226287,1,9,3,5,3,3,2,0,0
1226554,1,5,4,11,3,2,2,1,5
1226555,1,39,3,0,4,5,0,0,0
1226946,1,7,3,1470,2,8,0,0,0
1226956,1,22,5,10864,5,8,1,0,0
1227021,1,17,4,361,2,9,0,0,0
1227075,1,16,0,2,1,10,0,0,0
1227411,1,11,0,0,9,30,0,1,14
1227550,1,4,0,2,4,5,2,0,0
1228107,1,18,0,0,4,15,0,0,0
1228231,1,19,3,225,6,7,2,0,0
1228237,1,0,3,0,4,16,2,0,0
1228389,1,10,2,256,5,28,2,1,23
1228557,1,15,2,2121,3,2,2,0,0
1228624,1,33,3,0,3,12,1,0,0
1228816,1,4,3,0,6,12,2,0,0
1228843,1,0,4,63,3,12,2,0,0
1228865,1,2,2,68,3,4,2,0,0
1228931,1,1,1,37,4,2,2,1,5
1229267,1,11,2,10884,5,8,0,1,25
1229982,1,17,3,0,7,27,2,0,0
1230191,1,4,0,225,6,11,2,1,12
1230406,1,8,0,2,1,6,2,0,0
1230428,1,0,4,256,4,10,0,0,0
1230803,1,13,0,2,7,16,0,0,0
1230947,1,9,6,10110,8,10,0,0,0
1231047,1,15,1,9127,1,9,0,0,0
1231148,1,4,2,8,3,5,0,0,0
1231183,1,22,3,0,2,2,1,0,0
1231944,1,9,0,1559,4,9,0,0,0
1231952,1,10,2,10903,7,7,0,0,0
1232463,1,10,3,0,8,8,2,0,0
1232814,1,0,3,0,6,7,0,0,0
1233040,1,17,2,88,4,10,0,0,0
1233174,1,8,2,848,5,8,0,0,0
1233377,1,17,2,803,3,10,2,0,0
1233399,1,18,2,10914,5,9,0,0,0
1233404,1,2,0,2,6,16,2,1,10
1233654,1,17,0,198,6,8,0,0,0
1233803,1,33,1,2658,4,11,0,0,0
